CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
20833,Douglas,Sai,"Sai, Douglas",11-05-1960 00:00,S,M,20000,1,1,Partial College,Manual,0,0,Kalkweg 4425,14-06-2015 00:00,0-1 Miles
20834,Brenda,Kapoor,"Kapoor, Brenda",27-07-1960 00:00,S,F,30000,3,0,Graduate Degree,Clerical,1,0,3122 San Marino Ct.,14-03-2015 00:00,0-1 Miles
20835,Ruben,Gutierrez,"Gutierrez, Ruben",14-06-1959 00:00,M,M,20000,2,0,Partial College,Manual,1,1,Essener Straße 81,18-07-2015 00:00,2-5 Miles
20836,Stanley,Chandra,"Chandra, Stanley",23-09-1959 00:00,M,M,20000,2,0,Partial College,Manual,1,1,Am Kreuz 4065,21-07-2015 00:00,2-5 Miles
20837,Jimmy,Rubio,"Rubio, Jimmy",01-09-1959 00:00,M,M,20000,2,0,Partial College,Manual,1,1,1183 Tono Lane,25-03-2015 00:00,0-1 Miles
20838,Chloe,Jones,"Jones, Chloe",17-04-1959 00:00,S,F,30000,3,0,Graduate Degree,Clerical,1,0,9993 Rosebuck Way,16-04-2015 00:00,0-1 Miles
20839,Courtney,Lopez,"Lopez, Courtney",14-04-1959 00:00,S,F,30000,3,0,Graduate Degree,Clerical,1,0,2759 San Gabriel Dr.,02-04-2015 00:00,0-1 Miles
20840,Alison,Xie,"Xie, Alison",06-02-1958 00:00,S,F,20000,2,0,Partial College,Manual,1,1,"5, boulevard du Montparnasse",25-08-2016 00:00,2-5 Miles
20841,Jésus,Alonso,"Alonso, Jésus",05-11-1958 00:00,S,M,30000,1,0,Graduate Degree,Clerical,1,0,Alderweg 2849,15-07-2015 00:00,0-1 Miles
20842,Tyrone,Moreno,"Moreno, Tyrone",04-10-1960 00:00,S,M,30000,3,0,Bachelors,Clerical,1,0,Alte Landstr 5,23-07-2015 00:00,0-1 Miles
20843,Jose,Shan,"Shan, Jose",05-03-1960 00:00,M,M,30000,3,0,Bachelors,Clerical,1,0,Roßstr 9938,09-08-2015 00:00,0-1 Miles
20844,Nicolas,Pal,"Pal, Nicolas",24-03-1959 00:00,M,M,30000,3,0,Bachelors,Clerical,1,0,"30, route de Marseille",17-08-2016 00:00,0-1 Miles
20845,Barry,Malhotra,"Malhotra, Barry",21-05-1959 00:00,M,M,30000,3,0,Bachelors,Clerical,1,0,Räuscherweg 3456,03-08-2015 00:00,0-1 Miles
20846,Lee,Alonso,"Alonso, Lee",27-03-1959 00:00,M,M,30000,0,0,Bachelors,Clerical,1,0,"93, rue de Fontfroide",28-08-2016 00:00,0-1 Miles
20847,Kyle,Young,"Young, Kyle",05-02-1959 00:00,M,M,30000,0,0,Bachelors,Clerical,1,0,Knaackstr 646,28-08-2015 00:00,0-1 Miles
20848,Vincent,Liu,"Liu, Vincent",17-06-1958 00:00,M,M,30000,1,0,Bachelors,Clerical,1,0,8184 N. Spoonwood Court,20-04-2015 00:00,0-1 Miles
20849,Faith,Washington,"Washington, Faith",24-01-1970 00:00,S,F,20000,0,0,Partial College,Manual,1,1,5626 Mt. View Drive,05-10-2016 00:00,2-5 Miles
20850,Lance,Navarro,"Navarro, Lance",14-09-1970 00:00,M,M,20000,0,0,Partial College,Manual,0,1,5686 N Sweetbriar Court,12-04-2015 00:00,1-2 Miles
20851,Frank,Sanz,"Sanz, Frank",07-05-1970 00:00,S,M,20000,0,0,Partial College,Manual,0,1,5117 Oak Creek Ct.,20-04-2015 00:00,2-5 Miles
20852,Yolanda,Raje,"Raje, Yolanda",06-07-1970 00:00,M,F,30000,0,0,Bachelors,Clerical,1,0,5095 Chablis Way,26-05-2015 00:00,0-1 Miles
20853,Jarrod,Rana,"Rana, Jarrod",08-10-1970 00:00,M,M,30000,0,0,Bachelors,Clerical,0,0,"36, rue Maillard",19-08-2016 00:00,0-1 Miles
20854,Kara,Raji,"Raji, Kara",02-02-1969 00:00,S,F,10000,2,2,High School,Manual,1,0,Nollendorfplatz 5228,19-09-2015 00:00,0-1 Miles
20855,Abigail,Ross,"Ross, Abigail",06-03-1970 00:00,M,F,30000,0,0,Bachelors,Clerical,1,0,"99, route de Marseille",05-08-2016 00:00,0-1 Miles
20856,Tiffany,Hu,"Hu, Tiffany",10-07-1969 00:00,S,F,20000,0,0,Partial College,Manual,0,1,1870 Blue Ridge Dr.,25-05-2015 00:00,2-5 Miles
20857,Jerry,Becker,"Becker, Jerry",19-10-1969 00:00,S,M,20000,0,0,Partial College,Manual,0,1,"242, rue de Cambrai",14-09-2016 00:00,2-5 Miles
20858,Damien,Stone,"Stone, Damien",01-05-1969 00:00,M,M,30000,0,0,Bachelors,Clerical,1,0,"8734, rue Villedo",02-09-2016 00:00,0-1 Miles
20859,Roy,Romero,"Romero, Roy",07-09-1969 00:00,S,M,30000,0,0,Bachelors,Clerical,0,0,1978 Medina Dr.,03-05-2015 00:00,1-2 Miles
20860,Preston,Lopez,"Lopez, Preston",22-03-1969 00:00,S,M,40000,0,0,Graduate Degree,Clerical,1,0,Bundesallee 4424,10-09-2015 00:00,0-1 Miles
20861,Nicolas,Nara,"Nara, Nicolas",18-07-1969 00:00,M,M,40000,0,0,Graduate Degree,Clerical,1,0,Galeriestr 6267,28-09-2015 00:00,0-1 Miles
20862,Marshall,Sutton,"Sutton, Marshall",12-10-1969 00:00,M,M,40000,0,0,Graduate Degree,Clerical,1,0,359 Shepberry Court,17-05-2015 00:00,0-1 Miles
20863,Erica,Xu,"Xu, Erica",14-08-1969 00:00,M,F,40000,0,0,Graduate Degree,Clerical,1,0,212 Pheasant Circle,28-05-2015 00:00,0-1 Miles
20864,Grace,Howard,"Howard, Grace",27-03-1969 00:00,M,F,50000,0,0,Graduate Degree,Skilled Manual,1,0,8977 Woodhaven Lane,27-05-2015 00:00,0-1 Miles
20865,Luis,Ross,"Ross, Luis",20-09-1922 00:00,M,M,20000,2,0,Partial College,Manual,1,1,Alderstr 2984,02-08-2016 00:00,2-5 Miles
20866,David,Jones,"Jones, David",03-06-1922 00:00,M,M,130000,0,0,Bachelors,Professional,1,0,8196 Alexander Pl,09-06-2015 00:00,0-1 Miles
20867,Noah,Johnson,"Johnson, Noah",22-04-1952 00:00,M,M,10000,3,0,Partial College,Manual,0,2,"27, impasse Ste-Madeleine",03-10-2016 00:00,0-1 Miles
20868,Misty,Shan,"Shan, Misty",10-09-1951 00:00,M,F,10000,4,0,High School,Manual,0,2,6208 Artnell Ct,06-04-2016 00:00,0-1 Miles
20869,David,Martinez,"Martinez, David",26-12-1968 00:00,S,M,10000,2,2,High School,Manual,1,1,1147 Dimaggio Way,23-06-2015 00:00,0-1 Miles
20870,Jaime,Moreno,"Moreno, Jaime",08-02-1968 00:00,S,F,10000,2,2,High School,Manual,1,1,Nollendorfplatz 58888,13-10-2015 00:00,0-1 Miles
20871,Adriana,Arthur,"Arthur, Adriana",16-09-1968 00:00,S,F,10000,3,3,High School,Manual,1,0,Werftstr 154,02-04-2016 00:00,0-1 Miles
20872,Theodore,Moreno,"Moreno, Theodore",21-02-1968 00:00,S,M,10000,3,3,High School,Manual,1,0,8381 Lake Place,24-06-2015 00:00,0-1 Miles
20873,Joel,Subram,"Subram, Joel",22-11-1968 00:00,M,M,20000,1,1,Partial College,Manual,1,0,Werftstr 54,06-05-2016 00:00,2-5 Miles
20874,Edwin,Lal,"Lal, Edwin",20-11-1968 00:00,S,M,20000,1,1,Partial College,Manual,0,1,Rehstr 7546,19-10-2015 00:00,0-1 Miles
20875,Julia,Washington,"Washington, Julia",06-12-1968 00:00,M,F,20000,1,1,Partial College,Manual,1,1,1927 Chablis Court,22-06-2015 00:00,2-5 Miles
20876,Jackson,Alexander,"Alexander, Jackson",27-04-1968 00:00,S,M,30000,1,0,Bachelors,Clerical,1,0,Carlsplatz 90,13-10-2015 00:00,1-2 Miles
20877,Richard,Ross,"Ross, Richard",13-10-1968 00:00,S,M,30000,1,0,Bachelors,Clerical,1,0,"334, boulevard Beau Marchais",21-09-2016 00:00,1-2 Miles
20878,Erika,Ortega,"Ortega, Erika",25-01-1968 00:00,M,F,30000,1,0,Bachelors,Clerical,1,0,"1801, boulevard d´Albi",21-10-2016 00:00,0-1 Miles
20879,Pamela,Sanchez,"Sanchez, Pamela",06-09-1968 00:00,M,F,40000,0,0,Graduate Degree,Clerical,1,0,5279 Glenwood Dr.,11-06-2015 00:00,0-1 Miles
20880,Isabella,Washington,"Washington, Isabella",21-04-1967 00:00,S,F,10000,3,3,High School,Manual,1,1,1960 Fernando Court,15-07-2015 00:00,0-1 Miles
20881,Wendy,Navarro,"Navarro, Wendy",07-06-1967 00:00,S,F,20000,1,1,Partial College,Manual,0,1,689 Kalima Place,06-10-2016 00:00,2-5 Miles
20882,Sabrina,Suarez,"Suarez, Sabrina",11-09-1967 00:00,M,F,20000,1,1,Partial College,Manual,1,1,"2140, rue Léo Delibes",15-11-2016 00:00,2-5 Miles
20883,Latoya,Rai,"Rai, Latoya",16-11-1967 00:00,M,F,30000,1,1,Bachelors,Clerical,1,0,"100, rue Jean Mermoz",19-11-2016 00:00,2-5 Miles
20884,Darren,Schmidt,"Schmidt, Darren",09-01-1967 00:00,S,M,30000,1,1,Bachelors,Clerical,0,0,"1211, rue des Ecoles",11-11-2016 00:00,1-2 Miles
20885,Terry,Xie,"Xie, Terry",15-09-1967 00:00,S,M,30000,1,1,Bachelors,Clerical,0,0,9212 Tupelo Drive,02-07-2015 00:00,1-2 Miles
20886,Bruce,Raman,"Raman, Bruce",11-03-1967 00:00,M,M,30000,1,1,Bachelors,Clerical,1,0,4092 Tupelp Drive,05-07-2015 00:00,2-5 Miles
20887,Damien,Li,"Li, Damien",04-07-1966 00:00,S,M,10000,4,4,Partial High School,Manual,1,1,"2, route de Marseille",13-11-2016 00:00,0-1 Miles
20888,Clayton,Raje,"Raje, Clayton",21-01-1966 00:00,S,M,10000,4,4,Partial High School,Manual,1,1,"4, place du Tertre",17-11-2016 00:00,0-1 Miles
20889,Manuel,Patel,"Patel, Manuel",24-06-1966 00:00,S,M,20000,1,1,High School,Manual,0,1,456 Stanford Way,08-08-2016 00:00,2-5 Miles
20890,Clayton,Anand,"Anand, Clayton",16-10-1966 00:00,S,M,20000,1,1,High School,Manual,0,1,P. O. Box 5413,27-07-2015 00:00,1-2 Miles
20891,Darrell,Anand,"Anand, Darrell",14-11-1967 00:00,M,M,40000,0,0,Bachelors,Clerical,0,0,"95, avenue de l´ Union Centrale",04-06-2016 00:00,0-1 Miles
20892,Henry,Sara,"Sara, Henry",12-07-1967 00:00,M,M,40000,0,0,Bachelors,Clerical,0,0,1099 C Street,02-07-2015 00:00,0-1 Miles
20893,Robert,Hall,"Hall, Robert",06-08-1927 00:00,M,M,30000,1,0,Bachelors,Clerical,1,1,Im Himmelsweg 89,14-12-2016 00:00,0-1 Miles
20894,Alyssa,Thomas,"Thomas, Alyssa",21-09-1966 00:00,S,F,20000,2,2,High School,Manual,1,0,"48, place de la Concorde",27-11-2016 00:00,0-1 Miles
20895,Ruben,Jimenez,"Jimenez, Ruben",11-12-1966 00:00,S,M,30000,1,1,Bachelors,Clerical,0,1,"8101bis, boulevard Saint Germain",03-12-2016 00:00,0-1 Miles
20896,Arthur,Sai,"Sai, Arthur",14-05-1966 00:00,M,M,30000,1,1,Bachelors,Skilled Manual,1,1,Marketplatz 52,12-10-2015 00:00,0-1 Miles
20897,Mayra,Sai,"Sai, Mayra",24-02-1966 00:00,M,F,30000,1,1,Bachelors,Skilled Manual,1,2,"31, place de Fontenoy",22-10-2016 00:00,0-1 Miles
20898,Grant,Ferrier,"Ferrier, Grant",27-07-1966 00:00,M,M,30000,1,1,Bachelors,Skilled Manual,1,2,Waldstr 91,22-10-2016 00:00,0-1 Miles
20899,Angela,Cook,"Cook, Angela",06-11-1965 00:00,S,F,10000,5,3,Partial High School,Manual,1,2,"12, avenue des Laurentides",,0-1 Miles
20900,Natalie,Russell,"Russell, Natalie",03-04-1965 00:00,S,F,10000,4,3,Partial High School,Manual,1,2,8932 Westwood Way,29-09-2016 00:00,0-1 Miles
20901,Chad,Xu,"Xu, Chad",02-10-1965 00:00,S,M,20000,2,2,High School,Manual,1,1,"59, rue des Berges",11-12-2016 00:00,0-1 Miles
20902,Shane,Subram,"Subram, Shane",06-12-1965 00:00,M,M,30000,1,1,Bachelors,Skilled Manual,1,2,5682 Leslie Avenue,,0-1 Miles
20903,Robyn,Diaz,"Diaz, Robyn",26-10-1965 00:00,M,F,30000,1,1,Bachelors,Skilled Manual,1,2,Karl Liebknecht str 399,28-05-2016 00:00,0-1 Miles
20904,Ebony,Gomez,"Gomez, Ebony",18-09-1965 00:00,M,F,30000,1,1,Bachelors,Skilled Manual,1,2,9090 Cristobal,,0-1 Miles
20905,Jessie,Munoz,"Munoz, Jessie",05-06-1964 00:00,S,F,10000,5,2,Partial High School,Manual,1,1,"2, avenue de Norvege",21-12-2016 00:00,0-1 Miles
20906,Briana,Ruiz,"Ruiz, Briana",09-05-1964 00:00,S,F,10000,5,2,Partial High School,Manual,1,1,1463 El Verano,08-12-2016 00:00,0-1 Miles
20907,Terrence,Shan,"Shan, Terrence",21-11-1964 00:00,S,M,10000,3,2,Partial High School,Manual,1,2,1728 Village Oaks Dr.,14-08-2016 00:00,0-1 Miles
20908,Wyatt,Foster,"Foster, Wyatt",23-04-1964 00:00,S,M,10000,3,2,Partial High School,Manual,1,2,Potsdamer Straße 23,04-06-2016 00:00,0-1 Miles
20909,Kelly,Weadock,"Weadock, Kelly",22-04-1963 00:00,S,F,10000,3,2,Partial High School,Manual,1,2,3711 Third Ave East,12-04-2016 00:00,0-1 Miles
20910,Carolyn,Malhotra,"Malhotra, Carolyn",21-02-1966 00:00,M,F,40000,0,0,Bachelors,Professional,1,0,"1, place Beaubernard",28-09-2016 00:00,0-1 Miles
20911,Katrina,Raje,"Raje, Katrina",02-08-1966 00:00,M,F,40000,0,0,Bachelors,Professional,0,0,"56, route de Marseille",15-11-2016 00:00,0-1 Miles
20912,Christy,Hu,"Hu, Christy",02-11-1966 00:00,M,F,40000,0,0,Bachelors,Professional,0,0,Winter der Böck 81234,30-10-2015 00:00,0-1 Miles
20913,Wesley,Liu,"Liu, Wesley",01-05-1963 00:00,S,M,30000,2,2,Partial College,Clerical,1,0,Postfach 8 44 99,05-11-2015 00:00,0-1 Miles
20914,Gilbert,Zeng,"Zeng, Gilbert",25-04-1962 00:00,M,M,30000,1,0,Partial College,Clerical,1,1,Postenweg 3738,07-11-2015 00:00,0-1 Miles
20915,Latasha,Carlson,"Carlson, Latasha",18-04-1965 00:00,S,F,30000,2,2,Partial College,Clerical,1,1,"111, rue Marbeuf",22-12-2016 00:00,0-1 Miles
20916,Kathleen,Carlson,"Carlson, Kathleen",12-05-1965 00:00,S,F,30000,2,2,Partial College,Clerical,1,2,Roßstr 9928,19-06-2016 00:00,0-1 Miles
20917,Tonya,Tang,"Tang, Tonya",23-02-1965 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,1,0,8219 Orangewood Rd.,25-08-2015 00:00,0-1 Miles
20918,Neil,Ramos,"Ramos, Neil",03-11-1964 00:00,M,M,30000,2,2,Partial College,Clerical,0,2,"40, rue Royale",26-09-2016 00:00,0-1 Miles
20919,Gretchen,Rivas,"Rivas, Gretchen",23-03-1964 00:00,S,F,30000,2,2,Partial College,Clerical,1,2,"103, rue de Fontfroide",,0-1 Miles
20920,Jaclyn,Rai,"Rai, Jaclyn",24-06-1964 00:00,S,F,30000,2,2,Partial College,Clerical,1,2,"599, rue Jean Mermoz",,0-1 Miles
20921,Melinda,Carlson,"Carlson, Melinda",25-12-1964 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,1,0,8152 Claudia Dr.,26-08-2015 00:00,0-1 Miles
20922,Clayton,Wagner,"Wagner, Clayton",20-07-1964 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,1,0,8634 Sinaloa,03-08-2015 00:00,0-1 Miles
20923,Isabella,Powell,"Powell, Isabella",09-11-1963 00:00,M,F,40000,1,0,Bachelors,Skilled Manual,1,0,Auf dem Ufer 2,27-11-2015 00:00,0-1 Miles
20924,Alberto,Sanz,"Sanz, Alberto",06-12-1977 00:00,S,M,20000,0,0,High School,Manual,1,1,Heiderweg 4284,30-06-2016 00:00,2-5 Miles
20925,Kristin,Xu,"Xu, Kristin",05-04-1979 00:00,S,F,20000,4,4,High School,Manual,1,2,"2, rue de l´Avenir",09-09-2016 00:00,0-1 Miles
20926,Jeffery,Guo,"Guo, Jeffery",18-07-1979 00:00,S,M,20000,4,4,High School,Manual,1,3,"86, rue Mazagran",19-12-2016 00:00,0-1 Miles
20927,Tammy,Martinez,"Martinez, Tammy",16-06-1979 00:00,S,F,20000,5,5,High School,Manual,1,2,Berliner Platz 94,13-11-2016 00:00,0-1 Miles
20928,Raymond,Kapoor,"Kapoor, Raymond",17-10-1979 00:00,S,M,30000,3,3,Partial College,Clerical,1,1,Nollendorfplatz 5228,30-10-2016 00:00,0-1 Miles
20929,Darryl,Zeng,"Zeng, Darryl",12-06-1979 00:00,S,M,30000,3,3,Partial College,Clerical,1,2,4986 Treat Blvd.,08-03-2016 00:00,0-1 Miles
20930,Drew,Chande,"Chande, Drew",14-06-1963 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,1,0,Haberstr 42,24-11-2015 00:00,0-1 Miles
20931,Brian,Sanchez,"Sanchez, Brian",15-10-1963 00:00,M,M,40000,1,0,Bachelors,Skilled Manual,1,0,8290 N. 39th Street,19-08-2015 00:00,0-1 Miles
20932,Cole,Kelly,"Kelly, Cole",26-05-1962 00:00,S,M,30000,1,0,Partial College,Clerical,1,1,"2, rue Georges-Clémenceau",15-11-2016 00:00,2-5 Miles
20933,Laura,Li,"Li, Laura",26-08-1978 00:00,S,F,30000,4,4,Partial College,Clerical,1,3,9965 V. Street,21-08-2015 00:00,0-1 Miles
20934,Haley,Young,"Young, Haley",04-08-1977 00:00,S,F,30000,5,5,Partial College,Clerical,1,1,"64, route de Marseille",16-12-2016 00:00,0-1 Miles
20935,Desiree,Jimenez,"Jimenez, Desiree",14-10-1977 00:00,S,F,30000,5,5,Partial College,Clerical,1,3,"44, rue Saint Denis",14-11-2016 00:00,0-1 Miles
20936,Christy,Cai,"Cai, Christy",22-06-1977 00:00,S,F,30000,0,0,Partial College,Clerical,0,1,"15, avenue Reille",28-12-2016 00:00,0-1 Miles
20937,Natalie,Williams,"Williams, Natalie",05-07-1977 00:00,S,F,30000,0,0,Partial College,Clerical,1,1,Bundesallee 442,07-09-2016 00:00,2-5 Miles
20938,Carolyn,Rowe,"Rowe, Carolyn",23-08-1977 00:00,S,F,30000,0,0,Partial College,Clerical,0,1,8074 Corte Valencia,,2-5 Miles
20939,Joshua,Johnson,"Johnson, Joshua",04-09-1976 00:00,S,M,20000,0,0,High School,Manual,0,1,Marienplatz 36531,20-11-2016 00:00,1-2 Miles
20940,Jillian,Rodriguez,"Rodriguez, Jillian",28-08-1976 00:00,S,F,20000,0,0,High School,Manual,0,1,"1005, rue des Bouchers",16-02-2016 00:00,1-2 Miles
20941,Arturo,Guo,"Guo, Arturo",09-07-1975 00:00,M,M,10000,0,0,Partial High School,Manual,1,2,"81, avenue des Laurentides",25-02-2016 00:00,0-1 Miles
20942,Tasha,Sharma,"Sharma, Tasha",26-03-1975 00:00,S,F,20000,0,0,High School,Manual,0,1,"80, rue de la Centenaire",26-03-2016 00:00,5-10 Miles
20943,Brett,Rana,"Rana, Brett",01-04-1975 00:00,S,M,20000,0,0,High School,Manual,1,1,64 Sandy Cove Lane,30-09-2016 00:00,2-5 Miles
20944,Rebecca,Hernandez,"Hernandez, Rebecca",25-05-1976 00:00,S,F,20000,0,0,High School,Manual,0,1,"21, rue Saint Denis",10-02-2016 00:00,5-10 Miles
20945,Roger,Tang,"Tang, Roger",26-05-1976 00:00,S,M,30000,0,0,Partial College,Clerical,0,1,Pflugstr 2565,30-11-2015 00:00,0-1 Miles
20946,Abby,Chandra,"Chandra, Abby",27-03-1976 00:00,S,F,30000,0,0,Partial College,Clerical,0,1,Lindenalle 42,17-09-2016 00:00,2-5 Miles
20947,Marie,Alvarez,"Alvarez, Marie",08-06-1976 00:00,S,F,30000,0,0,Partial College,Clerical,1,1,1504 Conifer Court,,2-5 Miles
20948,Xavier,White,"White, Xavier",09-07-1975 00:00,S,M,30000,0,0,Partial College,Clerical,0,1,"4+B347533, place de la République",25-03-2016 00:00,0-1 Miles
20949,Sandra,Liang,"Liang, Sandra",10-09-1974 00:00,S,F,10000,0,0,Partial High School,Manual,1,2,9512 Sun View Court,01-04-2016 00:00,0-1 Miles
20950,Albert,Suarez,"Suarez, Albert",13-11-1974 00:00,S,M,20000,0,0,Partial High School,Manual,1,2,4398 Clayburn Road,07-05-2016 00:00,0-1 Miles
20951,Darrell,Jai,"Jai, Darrell",22-09-1974 00:00,S,M,20000,0,0,Partial High School,Manual,0,2,7645 Ranch Road,12-08-2016 00:00,1-2 Miles
20952,Micah,Ye,"Ye, Micah",05-05-1974 00:00,S,M,20000,0,0,Partial High School,Manual,0,2,4832 Park Glen Ct.,16-12-2016 00:00,0-1 Miles
20953,Neil,Rubio,"Rubio, Neil",05-06-1974 00:00,S,M,20000,0,0,Partial High School,Manual,1,2,"2, avenue de Norvege",21-11-2016 00:00,1-2 Miles
20954,Nathan,Foster,"Foster, Nathan",11-10-1974 00:00,S,M,20000,0,0,Partial High School,Manual,0,2,"92, rue Faubourg St Antoine",18-09-2016 00:00,0-1 Miles
20955,Dawn,Pal,"Pal, Dawn",12-03-1975 00:00,S,F,30000,0,0,Partial College,Clerical,0,1,"51, rue de la Cavalerie",05-12-2016 00:00,2-5 Miles
20956,Kristy,Alonso,"Alonso, Kristy",28-08-1975 00:00,S,F,30000,0,0,Partial College,Clerical,0,1,"4, boulevard Tremblay",09-11-2016 00:00,0-1 Miles
20957,Darren,Kapoor,"Kapoor, Darren",16-01-1975 00:00,S,M,30000,0,0,Partial College,Clerical,0,1,"3193, rue Lamarck",23-06-2016 00:00,0-1 Miles
20958,Gerald,Alonso,"Alonso, Gerald",26-09-1975 00:00,S,M,30000,0,0,Partial College,Clerical,0,1,Buergermeister-ulrich-str 2411,02-02-2016 00:00,0-1 Miles
20959,Ruben,Arun,"Arun, Ruben",15-10-1962 00:00,M,M,20000,1,0,Graduate Degree,Clerical,1,0,"5, rue de Courtaboeuf",05-11-2016 00:00,0-1 Miles
20960,Darrell,Beck,"Beck, Darrell",05-03-1962 00:00,S,M,20000,1,0,Graduate Degree,Clerical,1,0,"35, boulevard du Montparnasse",19-05-2016 00:00,0-1 Miles
20961,Keith,Goldberg,"Goldberg, Keith",09-03-1961 00:00,M,M,10000,1,0,Bachelors,Manual,1,0,"7005, rue des Bouchers",25-12-2016 00:00,0-1 Miles
20962,Sharon,Xie,"Xie, Sharon",20-05-1961 00:00,M,F,20000,1,0,Graduate Degree,Clerical,1,0,"101, rue Léo Delibes",14-04-2016 00:00,0-1 Miles
20963,Teresa,Dominguez,"Dominguez, Teresa",13-09-1961 00:00,M,F,20000,1,0,Graduate Degree,Clerical,1,0,3159 C Wharton Way,07-03-2016 00:00,0-1 Miles
20964,Emily,Butler,"Butler, Emily",17-12-1935 00:00,S,F,10000,1,0,Graduate Degree,Clerical,1,0,"919, rue de Berri",02-09-2016 00:00,0-1 Miles
20965,Cynthia,Subram,"Subram, Cynthia",08-05-1935 00:00,M,F,30000,1,0,Graduate Degree,Clerical,1,0,4683 Tuolumne Way,08-07-2016 00:00,0-1 Miles
20966,Virginia,Madan,"Madan, Virginia",12-04-1962 00:00,M,F,30000,5,0,Graduate Degree,Clerical,1,0,2630 Morgan Terr. Rd,11-12-2016 00:00,0-1 Miles
20967,Casey,Rowe,"Rowe, Casey",24-04-1957 00:00,M,M,10000,1,0,Partial College,Manual,1,0,Wolfgangstraße 7878,04-06-2016 00:00,0-1 Miles
20968,Arturo,Yuan,"Yuan, Arturo",06-07-1957 00:00,M,M,10000,1,0,Partial College,Manual,1,0,2152 Roan Lane,12-07-2016 00:00,0-1 Miles
20969,Ashley,Foster,"Foster, Ashley",23-12-1956 00:00,M,F,10000,2,0,Partial College,Manual,1,0,"958, avenue du Québec",15-05-2016 00:00,1-2 Miles
20970,Isaiah,Richardson,"Richardson, Isaiah",14-05-1954 00:00,S,M,10000,2,0,Partial College,Manual,1,1,Viktoria-Luise-Platz 464,08-11-2015 00:00,0-1 Miles
20971,Preston,Suri,"Suri, Preston",10-03-1937 00:00,S,M,10000,2,0,Bachelors,Clerical,1,1,"356, avenue des Laurentides",05-11-2016 00:00,0-1 Miles
20972,Francisco,Vance,"Vance, Francisco",14-06-1937 00:00,M,M,20000,1,0,Bachelors,Clerical,1,0,9457 Roxbury Dr.,18-10-2016 00:00,0-1 Miles
20973,April,Andersen,"Andersen, April",24-04-1938 00:00,M,F,30000,1,0,Graduate Degree,Clerical,1,0,8600 Jomar,09-09-2016 00:00,0-1 Miles
20974,George,Subram,"Subram, George",21-10-1939 00:00,M,M,10000,2,0,Bachelors,Clerical,1,1,"6, route de Marseille",03-07-2016 00:00,0-1 Miles
20975,Jerry,Andersen,"Andersen, Jerry",09-03-1940 00:00,M,M,20000,1,0,Bachelors,Clerical,1,0,8264 Montanya Court,22-08-2015 00:00,0-1 Miles
20976,Jaclyn,Kumar,"Kumar, Jaclyn",04-09-1941 00:00,M,F,10000,2,0,Partial College,Manual,1,1,"22, rue de la Centenaire",02-08-2016 00:00,0-1 Miles
20977,Mario,Andersen,"Andersen, Mario",26-09-1941 00:00,M,M,20000,1,0,Bachelors,Clerical,1,0,"401, rue de la Centenaire",22-01-2016 00:00,0-1 Miles
20978,Bruce,Srini,"Srini, Bruce",25-12-1941 00:00,M,M,20000,1,0,Partial College,Manual,1,0,Parise Straße 15051,02-08-2016 00:00,0-1 Miles
20979,Diane,Jimenez,"Jimenez, Diane",26-10-1941 00:00,M,F,20000,1,0,Partial College,Manual,1,0,Höhenstr 9449,28-11-2015 00:00,0-1 Miles
20980,Matthew,Miller,"Miller, Matthew",10-08-1941 00:00,S,M,30000,1,0,Bachelors,Clerical,1,0,Lindenalle 64,14-11-2015 00:00,0-1 Miles
20981,Craig,Romero,"Romero, Craig",26-06-1942 00:00,M,M,10000,3,0,Partial College,Manual,1,1,Holzstr 3373,10-02-2016 00:00,0-1 Miles
20982,Arthur,Jiménez,"Jiménez, Arthur",09-02-1942 00:00,S,M,40000,1,0,Graduate Degree,Clerical,1,0,1054 Vloching Circle,08-09-2015 00:00,0-1 Miles
20983,Meredith,Vance,"Vance, Meredith",23-12-1980 00:00,S,F,10000,0,0,Partial College,Manual,0,1,2037 Bellwood Dr,17-12-2014 00:00,0-1 Miles
20984,Sabrina,Rubio,"Rubio, Sabrina",12-05-1980 00:00,M,F,10000,0,0,Partial College,Manual,0,1,6068 Campbell Ave,09-12-2014 00:00,0-1 Miles
20985,Autumn,Liu,"Liu, Autumn",17-01-1980 00:00,M,F,20000,0,0,Bachelors,Clerical,1,0,3162 Aspect Dr,23-12-2014 00:00,0-1 Miles
20986,Brandi,Blanco,"Blanco, Brandi",27-04-1977 00:00,M,F,10000,0,0,High School,Manual,1,1,9669 Alhambra Court,07-10-2016 00:00,2-5 Miles
20987,Marshall,Zeng,"Zeng, Marshall",13-12-1977 00:00,S,M,10000,0,0,High School,Manual,0,1,7280 E. Leland Rd.,02-12-2014 00:00,1-2 Miles
20988,Anna,Martin,"Martin, Anna",24-03-1977 00:00,M,F,10000,0,0,High School,Manual,0,2,5195 Graham Street,05-12-2014 00:00,0-1 Miles
